Unnamed: 0,Species,TREE_ID,X',Y',Year,logF_current,X,Y
252,Quercus agrifolia,55092_4_53_6_1_503,-121.25002,35.8334,2019,1.84315255,-121.25,35.83333
253,Quercus agrifolia,55092_4_53_6_1_504,-121.25005,35.83336,2009,1.103483373,-121.25,35.83333
254,Quercus agrifolia,55092_4_53_6_1_504,-121.25008,35.83337,2009,1.004150322,-121.25,35.83333
255,Quercus agrifolia,55092_4_53_6_1_504,-121.25007,35.8334,2019,1.103483373,-121.25,35.83333
256,Quercus agrifolia,55092_4_53_6_1_504,-121.25009,35.83338,2019,1.004150322,-121.25,35.83333
257,Quercus agrifolia,55092_4_53_6_3_516,-121.25001,35.83337,2009,1.466320138,-121.25,35.83333
258,Quercus agrifolia,55092_4_53_6_3_516,-121.25006,35.83333,2019,1.599304116,-121.25,35.83333
259,Quercus agrifolia,55092_4_53_6_3_517,-121.25002,35.83341,2009,1.493200401,-121.25,35.83333
260,Quercus agrifolia,55092_4_53_6_3_517,-121.25009,35.83335,2019,1.658638015,-121.25,35.83333
261,Quercus agrifolia,55092_4_53_6_3_518,-121.25002,35.83337,2019,1.531167082,-121.25,35.83333
262,Quercus agrifolia,55092_4_53_6_3_518,-121.25002,35.83339,2009,1.334174424,-121.25,35.83333
263,Quercus agrifolia,55092_4_53_6_3_519,-121.25,35.83339,2009,1.54965685,-121.25,35.83333
264,Quercus agrifolia,55092_4_53_6_3_519,-121.25001,35.83338,2019,1.664765716,-121.25,35.83333
265,Quercus agrifolia,55092_4_53_6_3_520,-121.25005,35.8334,2009,2.054648512,-121.25,35.83333
266,Quercus agrifolia,55092_4_53_6_3_520,-121.25009,35.8334,2019,2.181217817,-121.25,35.83333
267,Quercus agrifolia,55092_4_53_6_3_521,-121.25006,35.83338,2009,1.10506825,-121.25,35.83333
268,Quercus agrifolia,55092_4_53_6_3_521,-121.25006,35.83337,2019,1.303066516,-121.25,35.83333
269,Quercus agrifolia,55092_4_53_6_3_522,-121.25,35.83337,2009,1.421930697,-121.25,35.83333
270,Quercus agrifolia,55092_4_53_6_3_522,-121.25002,35.83336,2019,1.589411716,-121.25,35.83333
271,Quercus agrifolia,55092_4_53_6_4_523,-121.25008,35.83339,2009,1.56155785,-121.25,35.83333
272,Quercus agrifolia,55092_4_53_6_4_523,-121.25004,35.83342,2019,1.479671915,-121.25,35.83333
273,Quercus agrifolia,55092_4_53_6_4_524,-121.25003,35.83333,2009,1.84790305,-121.25,35.83333
274,Quercus agrifolia,55092_4_53_6_4_524,-121.25008,35.83335,2019,2.074907167,-121.25,35.83333
275,Quercus agrifolia,55092_4_53_6_4_525,-121.25006,35.83333,2009,2.331172115,-121.25,35.83333
276,Quercus agrifolia,55092_4_53_6_4_525,-121.25,35.83335,2009,2.20960225,-121.25,35.83333
277,Quercus agrifolia,55092_4_53_6_4_525,-121.25002,35.83338,2019,2.331172115,-121.25,35.83333
278,Quercus agrifolia,55092_4_53_6_4_525,-121.25007,35.83339,2019,2.20960225,-121.25,35.83333
279,Quercus agrifolia,55092_4_53_6_4_526,-121.25005,35.83342,2009,2.39045185,-121.25,35.83333
280,Quercus agrifolia,55092_4_53_6_4_526,-121.25009,35.83339,2019,2.572304915,-121.25,35.83333
281,Quercus agrifolia,55572_4_85_6_1_10,-121.9584233,37.20835,2011,1.142115556,-121.95833,37.20833
282,Quercus agrifolia,55572_4_85_6_1_10,-121.9583833,37.20839,2021,0.877850005,-121.95833,37.20833
283,Quercus agrifolia,55572_4_85_6_1_3,-121.9583433,37.20836,2011,1.031281701,-121.95833,37.20833
284,Quercus agrifolia,55572_4_85_6_1_3,-121.9583533,37.20835,2021,0.794654302,-121.95833,37.20833
285,Quercus agrifolia,55572_4_85_6_4_10,-121.9584133,37.20838,2011,1.571633356,-121.95833,37.20833
286,Quercus agrifolia,55572_4_85_6_4_10,-121.9583633,37.20834,2021,1.390257205,-121.95833,37.20833
287,Quercus agrifolia,55572_4_85_6_4_13,-121.9583733,37.20837,2011,1.687174758,-121.95833,37.20833
288,Quercus agrifolia,55572_4_85_6_4_13,-121.9584233,37.2084,2021,0.53092229,-121.95833,37.20833
289,Quercus agrifolia,55572_4_85_6_4_6,-121.9583933,37.20837,2021,0.505419106,-121.95833,37.20833
290,Quercus agrifolia,55572_4_85_6_4_6,-121.9584033,37.20833,2011,1.166815881,-121.95833,37.20833
291,Quercus agrifolia,55805_4_1_6_2_536,-121.7916767,37.5834,2009,1.830812752,-121.79167,37.58333
292,Quercus agrifolia,55805_4_1_6_2_536,-121.7917167,37.58334,2019,2.036012371,-121.79167,37.58333
293,Quercus agrifolia,55805_4_1_6_2_537,-121.7917067,37.58333,2009,1.312100593,-121.79167,37.58333
294,Quercus agrifolia,55805_4_1_6_2_537,-121.7917567,37.58339,2019,1.43420789,-121.79167,37.58333
295,Quercus agrifolia,55805_4_1_6_2_538,-121.7916867,37.58341,2009,1.530627193,-121.79167,37.58333
296,Quercus agrifolia,55805_4_1_6_2_538,-121.7916967,37.58342,2019,1.69041149,-121.79167,37.58333
297,Quercus agrifolia,55805_4_1_6_2_539,-121.7917267,37.58337,2019,1.46434949,-121.79167,37.58333
298,Quercus agrifolia,55805_4_1_6_2_539,-121.7916767,37.58335,2009,1.410060793,-121.79167,37.58333
299,Quercus agrifolia,55805_4_1_6_2_541,-121.7917067,37.58335,2009,2.329379593,-121.79167,37.58333
300,Quercus agrifolia,55805_4_1_6_2_541,-121.7917367,37.58337,2019,2.51930549,-121.79167,37.58333
301,Quercus agrifolia,55805_4_1_6_4_533,-121.7916667,37.58341,2019,1.850925037,-121.79167,37.58333
302,Quercus agrifolia,55805_4_1_6_4_533,-121.7917067,37.58341,2009,1.770529552,-121.79167,37.58333
303,Quercus agrifolia,55805_4_1_6_4_534,-121.7916967,37.58333,2019,1.621072629,-121.79167,37.58333
304,Quercus agrifolia,55805_4_1_6_4_534,-121.7917267,37.58338,2009,1.334706793,-121.79167,37.58333
305,Quercus agrifolia,56210_4_83_6_2_305,-120.00009,34.79173,2010,2.534182681,-120.0,34.79167
306,Quercus agrifolia,56210_4_83_6_2_305,-120.0,34.79168,2020,2.39901325,-120.0,34.79167
307,Quercus agrifolia,56210_4_83_6_2_306,-120.00005,34.79169,2020,1.273140703,-120.0,34.79167
308,Quercus agrifolia,56210_4_83_6_2_306,-120.00006,34.79169,2010,1.609163731,-120.0,34.79167
309,Quercus agrifolia,56210_4_83_6_2_307,-120.00001,34.79171,2010,2.091429331,-120.0,34.79167
310,Quercus agrifolia,56210_4_83_6_2_307,-120.00009,34.79172,2020,1.732800103,-120.0,34.79167
311,Quercus agrifolia,56210_4_83_6_4_332,-120.00003,34.79176,2010,1.872902731,-120.0,34.79167
312,Quercus agrifolia,56851_4_79_6_2_105,-120.5833533,35.25003,2003,2.54792531,-120.58333,35.25
313,Quercus agrifolia,56851_4_79_6_2_105,-120.5833833,35.25003,2013,2.345939124,-120.58333,35.25
314,Quercus agrifolia,56851_4_79_6_2_108,-120.5833633,35.25006,2013,1.166027079,-120.58333,35.25
315,Quercus agrifolia,56851_4_79_6_2_108,-120.5834033,35.25007,2013,0.914134876,-120.58333,35.25
316,Quercus agrifolia,56851_4_79_6_2_108,-120.5833933,35.25006,2003,1.166027079,-120.58333,35.25
317,Quercus agrifolia,56851_4_79_6_2_108,-120.5833933,35.25008,2003,0.914134876,-120.58333,35.25
318,Quercus agrifolia,56851_4_79_6_2_109,-120.5834133,35.25002,2003,2.974240894,-120.58333,35.25
319,Quercus agrifolia,56851_4_79_6_2_109,-120.5834033,35.25003,2013,2.765597282,-120.58333,35.25
320,Quercus agrifolia,56851_4_79_6_2_110,-120.5833633,35.25002,2003,2.685115049,-120.58333,35.25
321,Quercus agrifolia,56851_4_79_6_2_110,-120.5834033,35.25002,2013,2.440725946,-120.58333,35.25
322,Quercus agrifolia,56851_4_79_6_2_111,-120.5833833,35.25008,2003,3.074526465,-120.58333,35.25
323,Quercus agrifolia,56851_4_79_6_2_111,-120.5834033,35.25,2013,2.846003225,-120.58333,35.25
324,Quercus agrifolia,56851_4_79_6_2_112,-120.5833533,35.25004,2003,2.962485791,-120.58333,35.25
325,Quercus agrifolia,56851_4_79_6_2_112,-120.5834233,35.25004,2013,2.745667247,-120.58333,35.25
326,Quercus agrifolia,56851_4_79_6_2_113,-120.5834033,35.25003,2003,2.887358531,-120.58333,35.25
327,Quercus agrifolia,56851_4_79_6_2_113,-120.5833533,35.25002,2013,2.840582619,-120.58333,35.25
328,Quercus agrifolia,57294_4_41_6_2_129,-122.62508,38.16675,2003,3.042609378,-122.625,38.16667
329,Quercus agrifolia,57294_4_41_6_2_129,-122.62503,38.16667,2013,3.105025317,-122.625,38.16667
330,Quercus agrifolia,57294_4_41_6_2_130,-122.62507,38.16668,2003,2.825741401,-122.625,38.16667
331,Quercus agrifolia,57294_4_41_6_2_130,-122.62501,38.16672,2013,2.818140548,-122.625,38.16667
332,Quercus agrifolia,57294_4_41_6_2_131,-122.62507,38.16672,2003,2.678133001,-122.625,38.16667
333,Quercus agrifolia,57294_4_41_6_2_131,-122.62509,38.16674,2013,2.687576368,-122.625,38.16667
334,Quercus agrifolia,57294_4_41_6_2_132,-122.62501,38.16669,2003,2.801010952,-122.625,38.16667
335,Quercus agrifolia,57294_4_41_6_2_132,-122.62501,38.16676,2013,2.939437986,-122.625,38.16667
336,Quercus agrifolia,57294_4_41_6_4_121,-122.625,38.16669,2013,1.743172522,-122.625,38.16667
337,Quercus agrifolia,57294_4_41_6_4_121,-122.625,38.16676,2003,1.906833432,-122.625,38.16667
338,Quercus agrifolia,57294_4_41_6_4_122,-122.625,38.16676,2003,2.17559608,-122.625,38.16667
339,Quercus agrifolia,57294_4_41_6_4_122,-122.62507,38.1667,2013,2.136611374,-122.625,38.16667
340,Quercus agrifolia,57294_4_41_6_4_124,-122.62501,38.1667,2003,1.659840038,-122.625,38.16667
341,Quercus agrifolia,57294_4_41_6_4_124,-122.62509,38.16672,2013,1.542317733,-122.625,38.16667
342,Quercus agrifolia,57310_6_73_6_3_507,-116.5833333,33.125,2007,2.336817803,-116.58333,33.125
343,Quercus agrifolia,57310_6_73_6_3_507,-116.5834233,33.12502,2017,2.190483336,-116.58333,33.125
344,Quercus agrifolia,57310_6_73_6_4_511,-116.5833333,33.12506,2007,3.007468403,-116.58333,33.125
345,Quercus agrifolia,57310_6_73_6_4_511,-116.5834233,33.12504,2017,2.838527736,-116.58333,33.125
346,Quercus agrifolia,57943_6_37_6_1_100,-118.2084033,34.29173,2016,1.675249728,-118.20833,34.29167
347,Quercus agrifolia,57943_6_37_6_1_100,-118.2083333,34.29171,2006,1.156458028,-118.20833,34.29167
348,Quercus agrifolia,57943_6_37_6_1_101,-118.2083433,34.29173,2006,2.607531399,-118.20833,34.29167
349,Quercus agrifolia,57943_6_37_6_1_101,-118.2083533,34.29168,2016,3.117335865,-118.20833,34.29167
350,Quercus agrifolia,57943_6_37_6_1_102,-118.2083833,34.29168,2006,2.396540199,-118.20833,34.29167
351,Quercus agrifolia,57943_6_37_6_1_102,-118.2084033,34.29171,2016,2.811804807,-118.20833,34.29167
352,Quercus agrifolia,57944_4_87_6_1_3,-122.12502,37.08339,2010,3.050258873,-122.125,37.08333
353,Quercus agrifolia,57944_4_87_6_1_3,-122.12505,37.0834,2020,2.756323624,-122.125,37.08333
354,Quercus agrifolia,57944_4_87_6_3_4,-122.12509,37.08337,2010,3.163414596,-122.125,37.08333
355,Quercus agrifolia,57944_4_87_6_3_4,-122.12508,37.08337,2020,2.891530334,-122.125,37.08333
356,Quercus agrifolia,58044_4_85_6_1_102,-121.6667467,37.04176,2005,2.035194092,-121.66667,37.04167
357,Quercus agrifolia,58044_4_85_6_1_102,-121.6667167,37.04172,2015,1.625026612,-121.66667,37.04167
358,Quercus agrifolia,58044_4_85_6_1_103,-121.6667367,37.04175,2015,1.34446716,-121.66667,37.04167
359,Quercus agrifolia,58044_4_85_6_1_103,-121.6666967,37.04176,2005,1.733452804,-121.66667,37.04167
360,Quercus agrifolia,58044_4_85_6_2_105,-121.6667567,37.04168,2015,1.165911698,-121.66667,37.04167
361,Quercus agrifolia,58044_4_85_6_2_105,-121.6666767,37.04173,2005,1.672659494,-121.66667,37.04167
362,Quercus agrifolia,58044_4_85_6_2_106,-121.6666967,37.04174,2015,1.500270517,-121.66667,37.04167
363,Quercus agrifolia,58044_4_85_6_2_106,-121.6666967,37.04171,2015,1.993812327,-121.66667,37.04167
364,Quercus agrifolia,58044_4_85_6_2_106,-121.6667567,37.04172,2005,1.500270517,-121.66667,37.04167
365,Quercus agrifolia,58044_4_85_6_2_106,-121.6667267,37.04172,2005,1.993812327,-121.66667,37.04167
366,Quercus agrifolia,58044_4_85_6_2_107,-121.6666767,37.04169,2005,3.191952806,-121.66667,37.04167
367,Quercus agrifolia,58044_4_85_6_2_107,-121.6667167,37.04175,2015,2.681770973,-121.66667,37.04167
368,Quercus agrifolia,58044_4_85_6_2_108,-121.6667167,37.04168,2005,1.657243498,-121.66667,37.04167
369,Quercus agrifolia,58044_4_85_6_2_108,-121.6667367,37.04168,2015,1.154346062,-121.66667,37.04167
370,Quercus agrifolia,58044_4_85_6_2_109,-121.6667467,37.04175,2015,2.113093969,-121.66667,37.04167
371,Quercus agrifolia,58044_4_85_6_2_109,-121.6667467,37.04176,2005,2.725412441,-121.66667,37.04167
372,Quercus agrifolia,58044_4_85_6_3_121,-121.6667467,37.04169,2005,2.157251693,-121.66667,37.04167
373,Quercus agrifolia,58044_4_85_6_3_121,-121.6666967,37.04171,2015,1.634461721,-121.66667,37.04167
374,Quercus agrifolia,58044_4_85_6_3_124,-121.6666867,37.0417,2005,1.63641374,-121.66667,37.04167
375,Quercus agrifolia,58044_4_85_6_3_124,-121.6666767,37.0417,2015,1.221861604,-121.66667,37.04167
376,Quercus agrifolia,58044_4_85_6_3_125,-121.6666967,37.04176,2005,1.703994426,-121.66667,37.04167
377,Quercus agrifolia,58044_4_85_6_3_125,-121.6667467,37.0417,2015,1.31536516,-121.66667,37.04167
378,Quercus agrifolia,58044_4_85_6_3_126,-121.6666867,37.04175,2005,1.42565058,-121.66667,37.04167
379,Quercus agrifolia,58044_4_85_6_3_126,-121.6666867,37.04173,2015,0.990248455,-121.66667,37.04167
380,Quercus agrifolia,58044_4_85_6_4_120,-121.6666867,37.0417,2005,1.301273195,-121.66667,37.04167
381,Quercus agrifolia,58044_4_85_6_4_120,-121.6667567,37.04173,2015,0.841868555,-121.66667,37.04167
382,Quercus agrifolia,58114_4_53_6_1_100,-120.9167367,35.83339,2001,1.769297098,-120.91667,35.83333
383,Quercus agrifolia,58114_4_53_6_1_100,-120.9166967,35.83337,2011,1.631471375,-120.91667,35.83333
384,Quercus agrifolia,58114_4_53_6_1_100,-120.9166867,35.83333,2021,1.293938251,-120.91667,35.83333
385,Quercus agrifolia,58209_1_97_6_2_338,-122.5417467,38.45842,2007,1.999671998,-122.54167,38.45833
386,Quercus agrifolia,58209_1_97_6_2_338,-122.5416867,38.45841,2007,1.866544574,-122.54167,38.45833
387,Quercus agrifolia,58209_1_97_6_2_338,-122.5417267,38.45833,2017,1.999671998,-122.54167,38.45833
388,Quercus agrifolia,58209_1_97_6_2_338,-122.5417367,38.45839,2017,1.866544574,-122.54167,38.45833
389,Quercus agrifolia,58209_1_97_6_4_350,-122.5417167,38.45835,2007,1.650377854,-122.54167,38.45833
390,Quercus agrifolia,58209_1_97_6_4_350,-122.5417367,38.45842,2017,1.436977451,-122.54167,38.45833
391,Quercus agrifolia,58373_4_79_6_1_100,-121.00003,35.62508,2003,1.707375842,-121.0,35.625
392,Quercus agrifolia,58373_4_79_6_1_100,-121.00003,35.62502,2013,1.62387712,-121.0,35.625
393,Quercus agrifolia,58373_4_79_6_1_101,-121.00004,35.62501,2003,1.688670822,-121.0,35.625
394,Quercus agrifolia,58373_4_79_6_1_101,-121.00003,35.62509,2013,1.621902657,-121.0,35.625
395,Quercus agrifolia,58373_4_79_6_1_102,-121.00002,35.62509,2003,2.693013387,-121.0,35.625
396,Quercus agrifolia,58373_4_79_6_1_102,-121.00006,35.62504,2013,2.596313413,-121.0,35.625
397,Quercus agrifolia,58373_4_79_6_1_103,-121.00003,35.62501,2003,1.726976652,-121.0,35.625
398,Quercus agrifolia,58373_4_79_6_1_103,-121.00004,35.62502,2013,1.667142005,-121.0,35.625
399,Quercus agrifolia,58373_4_79_6_1_104,-121.00002,35.62506,2003,1.799738765,-121.0,35.625
400,Quercus agrifolia,58373_4_79_6_1_104,-121.0,35.62506,2013,1.68939867,-121.0,35.625
401,Quercus agrifolia,58373_4_79_6_2_105,-121.00004,35.62509,2003,1.200514557,-121.0,35.625
402,Quercus agrifolia,58373_4_79_6_2_105,-121.00009,35.62507,2003,1.339334764,-121.0,35.625
403,Quercus agrifolia,58373_4_79_6_2_105,-121.00003,35.62509,2013,1.200514557,-121.0,35.625
404,Quercus agrifolia,58373_4_79_6_2_105,-121.00004,35.62503,2013,1.339334764,-121.0,35.625
405,Quercus agrifolia,58373_4_79_6_2_106,-121.00002,35.62509,2003,1.756403062,-121.0,35.625
406,Quercus agrifolia,58373_4_79_6_2_106,-121.00002,35.62506,2013,1.603686138,-121.0,35.625
407,Quercus agrifolia,58373_4_79_6_2_107,-121.00002,35.62507,2013,2.68996264,-121.0,35.625
408,Quercus agrifolia,58373_4_79_6_2_107,-121.00007,35.62508,2003,3.351276006,-121.0,35.625
409,Quercus agrifolia,58373_4_79_6_2_109,-121.0,35.62502,2003,1.411486549,-121.0,35.625
410,Quercus agrifolia,58373_4_79_6_2_109,-121.00007,35.62508,2013,1.341362915,-121.0,35.625
411,Quercus agrifolia,58373_4_79_6_2_110,-121.0,35.62503,2003,1.280604104,-121.0,35.625
412,Quercus agrifolia,58373_4_79_6_2_110,-121.00008,35.62506,2013,1.235018179,-121.0,35.625
413,Quercus agrifolia,58373_4_79_6_2_112,-121.00001,35.62505,2003,1.294235846,-121.0,35.625
414,Quercus agrifolia,58373_4_79_6_2_112,-121.00003,35.62507,2013,1.14811868,-121.0,35.625
415,Quercus agrifolia,58373_4_79_6_3_116,-121.00002,35.62503,2003,2.280821756,-121.0,35.625
416,Quercus agrifolia,58373_4_79_6_3_116,-121.00003,35.62507,2013,2.151255843,-121.0,35.625
417,Quercus agrifolia,58373_4_79_6_3_117,-121.00008,35.62503,2003,1.873910156,-121.0,35.625
418,Quercus agrifolia,58373_4_79_6_3_117,-121.00008,35.62503,2013,1.749718374,-121.0,35.625
419,Quercus agrifolia,58373_4_79_6_3_118,-121.00003,35.62503,2003,2.188292614,-121.0,35.625
420,Quercus agrifolia,58373_4_79_6_3_118,-121.00006,35.62505,2003,2.379336607,-121.0,35.625
421,Quercus agrifolia,58373_4_79_6_3_118,-121.00007,35.62507,2013,2.188292614,-121.0,35.625
422,Quercus agrifolia,58373_4_79_6_3_118,-121.00008,35.62503,2013,2.379336607,-121.0,35.625
423,Quercus agrifolia,58373_4_79_6_3_119,-121.00003,35.625,2003,2.170756265,-121.0,35.625
424,Quercus agrifolia,58373_4_79_6_3_119,-121.00006,35.62502,2013,2.094173893,-121.0,35.625
425,Quercus agrifolia,58373_4_79_6_3_120,-121.00005,35.62501,2003,2.261614939,-121.0,35.625
426,Quercus agrifolia,58373_4_79_6_3_120,-121.00005,35.62506,2013,2.174901762,-121.0,35.625
427,Quercus agrifolia,58373_4_79_6_3_121,-121.00005,35.62503,2003,2.979324613,-121.0,35.625
428,Quercus agrifolia,58373_4_79_6_3_121,-121.00005,35.62508,2013,2.853229734,-121.0,35.625
429,Quercus agrifolia,58373_4_79_6_4_113,-121.00008,35.62501,2003,2.108285786,-121.0,35.625
430,Quercus agrifolia,58373_4_79_6_4_113,-121.00007,35.62507,2013,2.102069652,-121.0,35.625
431,Quercus agrifolia,58445_4_79_6_2_111,-120.8333433,35.70836,2014,1.531099267,-120.83333,35.70833
432,Quercus agrifolia,58445_4_79_6_2_111,-120.8333633,35.70837,2004,1.61669374,-120.83333,35.70833
433,Quercus agrifolia,58445_4_79_6_2_111,-120.8333633,35.7084,2014,1.531099267,-120.83333,35.70833
434,Quercus agrifolia,58615_4_53_6_1_305,-121.5833433,36.37507,2006,0.671949954,-121.58333,36.375
435,Quercus agrifolia,58615_4_53_6_1_305,-121.5834033,36.37505,2016,0.879453391,-121.58333,36.375
436,Quercus agrifolia,58615_4_53_6_3_312,-121.5833733,36.37503,2006,1.086967542,-121.58333,36.375
437,Quercus agrifolia,58615_4_53_6_3_312,-121.5833733,36.37507,2006,0.992998248,-121.58333,36.375
438,Quercus agrifolia,58615_4_53_6_3_312,-121.5833833,36.37507,2016,1.086967542,-121.58333,36.375
439,Quercus agrifolia,58615_4_53_6_3_312,-121.5833933,36.37501,2016,0.992998248,-121.58333,36.375
440,Quercus agrifolia,58615_4_53_6_3_313,-121.5834233,36.37503,2006,0.639956865,-121.58333,36.375
441,Quercus agrifolia,58615_4_53_6_3_313,-121.5833433,36.37502,2016,0.671039249,-121.58333,36.375
442,Quercus agrifolia,58615_4_53_6_4_321,-121.5834133,36.37504,2016,1.742689642,-121.58333,36.375
443,Quercus agrifolia,58615_4_53_6_4_322,-121.5833733,36.37503,2016,1.802972842,-121.58333,36.375
444,Quercus agrifolia,58615_4_53_6_4_324,-121.5833433,36.37501,2006,0.995508622,-121.58333,36.375
445,Quercus agrifolia,58615_4_53_6_4_324,-121.5833333,36.37503,2016,1.177534642,-121.58333,36.375
446,Quercus agrifolia,58615_4_53_6_4_325,-121.5833933,36.37505,2006,1.063327222,-121.58333,36.375
447,Quercus agrifolia,58615_4_53_6_4_326,-121.5833933,36.37507,2006,1.402420222,-121.58333,36.375
448,Quercus agrifolia,58615_4_53_6_4_326,-121.5833333,36.37501,2016,1.639647637,-121.58333,36.375
449,Quercus agrifolia,59040_6_73_6_1_300,-116.5417467,32.75006,2007,2.125888294,-116.54167,32.75
450,Quercus agrifolia,59040_6_73_6_1_300,-116.5417267,32.75006,2017,1.980551262,-116.54167,32.75
451,Quercus agrifolia,59040_6_73_6_1_301,-116.5416867,32.75,2007,1.796561523,-116.54167,32.75
452,Quercus agrifolia,59040_6_73_6_1_301,-116.5417367,32.75004,2017,1.624090913,-116.54167,32.75
453,Quercus agrifolia,59040_6_73_6_1_302,-116.5417467,32.75001,2007,1.777761637,-116.54167,32.75
454,Quercus agrifolia,59040_6_73_6_1_302,-116.5416867,32.75008,2017,1.595382747,-116.54167,32.75
455,Quercus agrifolia,59040_6_73_6_1_303,-116.5417167,32.75006,2007,2.606633746,-116.54167,32.75
456,Quercus agrifolia,59040_6_73_6_1_303,-116.5417167,32.75003,2017,2.503965176,-116.54167,32.75
457,Quercus agrifolia,59040_6_73_6_3_308,-116.5417067,32.75005,2007,2.864425542,-116.54167,32.75
458,Quercus agrifolia,59040_6_73_6_3_308,-116.5416867,32.75003,2017,2.693618517,-116.54167,32.75
459,Quercus agrifolia,59040_6_73_6_3_309,-116.5417267,32.75007,2007,2.955825868,-116.54167,32.75
460,Quercus agrifolia,59040_6_73_6_3_309,-116.5417267,32.75001,2017,2.885059577,-116.54167,32.75
461,Quercus agrifolia,59040_6_73_6_3_310,-116.5417067,32.75009,2007,2.195072173,-116.54167,32.75
462,Quercus agrifolia,59040_6_73_6_3_310,-116.5417567,32.75003,2017,2.05520278,-116.54167,32.75
463,Quercus agrifolia,59040_6_73_6_3_312,-116.5416767,32.75004,2007,1.865275015,-116.54167,32.75
464,Quercus agrifolia,59040_6_73_6_3_312,-116.5417267,32.75001,2017,1.627632852,-116.54167,32.75
465,Quercus agrifolia,59040_6_73_6_3_313,-116.5416767,32.75009,2007,2.469761634,-116.54167,32.75
466,Quercus agrifolia,59040_6_73_6_3_313,-116.5417467,32.75009,2017,2.380913079,-116.54167,32.75
467,Quercus agrifolia,59040_6_73_6_3_314,-116.5417267,32.75006,2007,2.891183536,-116.54167,32.75
468,Quercus agrifolia,59040_6_73_6_3_314,-116.5417567,32.75002,2017,2.759025037,-116.54167,32.75
469,Quercus agrifolia,59040_6_73_6_3_315,-116.5417567,32.75003,2007,3.121316573,-116.54167,32.75
470,Quercus agrifolia,59040_6_73_6_3_315,-116.5417167,32.75,2017,3.001360068,-116.54167,32.75
471,Quercus agrifolia,59040_6_73_6_4_316,-116.5416767,32.75,2007,3.171395244,-116.54167,32.75
